"Data Source","World Development Indicators",

"Last Updated Date","2017-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","355.790461046368","363.57683057339","407.501716497819","397.052511587481","429.403257561914","452.488910458914","482.761759292527","482.044136327131","507.106223972483","551.335738461138","583.649029407216","632.445672320023","697.805941715334","887.985347197751","1152.14870338336","1211.63728128211","1311.65458091859","1400.87620151398","1550.68272128284","1791.71460561926","2063.45010590668","2325.5732720899","2139.51150047665","1863.43993251792","1793.76517869824","1814.57744017628","1807.49119459276","1854.18488633354","2079.97215283514","2230.1929856503","2556.9064092778","3113.91328537621","2843.68798250533","3237.79660826921","3660.45702325214","3807.7185638795","4031.72944314875","4341.90108220873","4297.31640328939","3790.54604655355","4141.57296283579","3970.63198634606","3484.28236646586","3530.36393097566","4018.52777363343","4823.39653405246","5591.82532744001","6556.26527061975","7580.8309033558","7024.05715498788","8641.60885258593","9719.75800404925","9665.19251798095","9776.49685057952","9891.97712278729","8302.93668072422","7951.19386713543",
"Lao PDR","LAO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","489.948727063378","641.738631479384","468.324170562282","278.41939086701","148.984407685973","172.541426822536","203.255969785383","234.719369360019","250.492229217219","287.187592933953","325.629241773199","363.471618271691","377.97125590484","345.496943120567","248.541398375164","277.495102820575","324.845049645308","326.640843433211","319.827058448336","362.625295771488","417.751656096427","475.416469486973","590.30131077706","709.767087046745","899.495078724883","948.127642147914","1141.12711507419","1304.38401463233","1588.63586575363","1838.79477852383","2017.56334381982","2159.42297763653","2353.15287465084",
"Lebanon","LBN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1241.68428883939","1015.46499678138","1050.11785130457","1617.27838141674","1965.34130565769","2597.60051730834","3226.98782035389","3863.26191997937","4457.96016010293","5093.29074535745","5538.68028286956","5509.34642947816","5334.90332854286","5253.12259942488","5436.5952231029","5425.66907030168","5424.22356016217","5339.4412907865","5372.06589903658","6014.27111539915","7012.77575913597","8400.26887774341","8763.82627374951","8734.90065315874","8787.94660773667","8406.28515340449","8161.46140030361","8046.63285144014","7914.0046774839",
"Liberia","LBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","170.037837640017","160.631571041043","163.917196363885","167.291563969955","178.813389047523","182.97360196397","190.56503904697","198.657550072644","205.586743617299","222.333459120681","228.092541698758","234.866985101066","246.43187336774","252.059008786311","308.403928681809","355.412110549269","356.799437899898","391.174020874298","404.93322252684","445.605324046832","452.632083435276","432.456463900083","425.195363830991","391.540535952306","392.979770634745","388.26670254566","381.938321389497","443.993513532263","479.564359911135","368.890817607112","183.289211684735","168.91014611213","110.494287667799","80.1900564330023","65.6768767217203","65.011415580169","72.7462247493245","125.462747231361","140.960901773457","161.564122086598","183.414999088237","174.181547320546","177.285108736499","133.494510840492","149.445254932134","168.648025438255","178.92709898994","210.373329173465","232.061732031702","303.066749083307","327.420509735634","379.68958030469","415.036195795687","454.122223619442","458.465173386609","452.038071650923","455.370741357005",
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6514.32150398511","7040.70192411183","7284.74799106914","6446.93313558656","5892.46225570148","5161.68334189342","5537.18381611161","5999.02665056973","5244.8803103149","6821.31251933351","7145.62849363423","6269.58012312628","3705.44263810764","4676.96750257125","5806.08360358565","8171.36165082884","9344.98751794529","11308.5666057964","14396.0486485106","10296.9735275996","12120.5621692062","5602.54943425492","","","","","",
"St. Lucia","LCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","774.16930007087","891.293551159457","1065.74527920301","1240.3177500095","1404.50282715781","1508.44379880153","1606.88266072819","1748.74696337241","1908.53359489946","2252.308785667","2442.1066288139","2744.94749667928","3056.26902167695","3502.27915073593","3665.58559615582","3994.32616340138","4004.25178426084","4130.93251878218","4355.49575989852","4444.15039317861","4480.55804371413","4814.86123714047","5000.4821412034","4996.26771895471","4693.86153368635","4684.10453354402","5117.85919469817","5504.47899995823","5810.17732368869","6424.25742651851","6877.5181678259","7014.98531388024","6905.25130619972","7196.04134207217","7367.02039261407","7428.80663143768","7503.42812925643","7857.27679601425","8076.11313219475","7744.44517263943",
"Latin America & Caribbean","LCN","GDP per capita (current US$)","NY.GDP.PCAP.CD","368.979564926252","381.355579901069","427.145804528274","418.123916737081","451.950992135695","473.944288143145","506.575555237615","505.663440123512","530.74487753974","579.815747431843","614.554798092727","670.408904268579","735.179273766632","939.209545249944","1190.62854252627","1219.71575484605","1325.02029867632","1425.65809387416","1580.06948960275","1839.05486819348","2133.71982305881","2404.11552108268","2200.68338793503","1913.34176568254","1848.4754896236","1863.82585971507","1859.47696755398","1919.37073057489","2148.46549867279","2304.31993315264","2630.05640376679","3177.43671166535","2943.67618918103","3332.01440269305","3761.04749915965","3943.29735366285","4172.20868080855","4494.23668326582","4457.30967042176","3964.23210794265","4310.13930259602","4143.03644386558","3664.98015685207","3724.372953792","4246.38542835126","5075.11610394536","5877.19158655375","6845.63408687903","7859.90429506748","7299.8861216067","8943.09812429306","10047.1764136388","10021.2316139274","10154.6712391121","10233.9922862664","8645.82933293974","8303.62695467287",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","270.838813690148","287.139509028296","304.349955452379","303.600349592049","306.735271793719","307.421722910451","306.352721165271","262.25824931521","258.708212354502","234.944415525709","260.593541247095","280.464897899597","289.366855651883","283.746783200529","279.928476813524","309.67700991217","287.352960543862","302.380297168854","333.702867718342","373.784119044307","426.869701107129","487.541562390531","579.628246357665","704.051565692867","703.611637599554","776.516983510144","862.086000136538","893.755780374721","945.602243326504","1001.27480479563","969.923612899138","958.878360602606",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","319.598925528521","300.449230324498","306.654337407185","279.15099575479","250.246874396312","253.042901433516","279.976165448146","284.701563321454","299.2586000837","288.228082256713","298.320688596288","296.20905377449","254.488833449444","246.377011346778","202.028800719883","226.579003182553","245.793197047908","247.359090709476","243.483591915714","237.291628961462","266.589132811835","234.201730006276","246.027643317811","262.777785383472","291.323281976616","327.320607606225","353.355295825502","410.026325666245","480.661575105525","497.548459175996","517.802810161635","568.610291300528","595.535808968946","624.75194053718","656.166241289862","625.61738573602","615.072801668344",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.93066849034","4827.79288281065","5640.46431359638","7354.1023679927","8441.04784221178","10514.9999648839","11389.0277948944","12418.0145770778","17503.3321341952","19773.6735172943","20671.9985934182","19511.0849054699","19690.3764464683","19579.0812574857","18607.8766208979","19410.7567070432","28315.839543759","37869.3384518914","41351.0471976353","39426.9340981611","49447.4637201217","50987.7704519446","55300.4681580837","55921.1368619836","64156.7010598225","78761.7615979255","79937.2147622405","72190.7905862245","76641.055196248","81116.4391651111","74624.5599589883","74005.0104482362","79035.5347913764","89469.7508674512","99848.6150412484","104994.018301942","113983.16776211","130267.243270796","142973.83089993","125945.00962441","141165.082856705","158283.076259582","149295.646043634","173528.150454463","179478.584827866","","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.469073320517","142.046393695165","137.331837460579","117.243646655411","120.127295162768","152.124626274731","153.113959982105","158.887893751699","150.212186275444","160.426560438083","183.512113491713","186.706745495451","198.579919789185","219.66427316477","269.089616543617","280.920135262776","261.815255326436","294.398908539921","192.613379598467","232.491116102922","272.911229373875","297.423328338665","315.895933811529","336.913312612781","387.824863169306","377.642661361738","398.25968811061","408.97038494187","420.561175270521","414.896246290157","470.344956859125","520.071800622955","553.698449889628","583.183643713989","654.176206388027","720.908352383291","763.192662012563","823.659547219839","857.257685056627","844.826670600564","875.41217796712","837.69907865946","873.147243628672","989.45477321255","1074.60609222481","1259.8075907972","1448.76101048114","1644.81637232162","2054.48919158962","2106.68158411132","2819.51116056146","3220.99261489508","3350.52137495275","3610.28937355","3820.54099418849","3844.89122995401","3835.39481711341",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","128.398548961952","113.774494452496","118.528432654276","124.094972049567","135.317281877709","145.407258443846","147.808169139937","153.40259983107","178.576576318378","224.052503154486","242.935679118224","257.24789169371","287.73092178727","314.49186158418","349.614119437231","424.034928883774","437.216875633001","430.755803359008","410.872158057526","399.644029244016","410.686658439898","418.164220846134","449.124806283009","457.474914735866","453.865083752024","474.728121378904","447.185313239599","456.59375139759","452.770533816298","482.180894090593","531.263379748276","572.389078166272","580.306285582097","515.321320544216","549.042150099977","570.979542980971","566.423816086073","597.998310354039","673.935903651109","757.860726833225","858.462676194492","1004.22486189889","1216.54834878092","1346.66490348086","1358.29199981556","1690.43887163572","1882.93822664676","1944.64815498672","1998.73661694959","2072.76383050657","2031.8664436423","2075.14174998628",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","141.898268564076","135.025539800891","138.605180412547","145.735016529907","158.280654950194","171.066288542087","173.019005149234","173.493035726217","179.234667710824","195.647634861164","209.13059871272","220.36160073766","240.694212206397","297.541126396383","372.067400791702","403.027217429508","427.395998791742","471.537004759564","501.553289585921","584.41569156447","668.728798459976","704.890332169699","686.666720697842","660.576256613099","657.275328559921","678.766506191341","695.797702145957","701.170498096018","743.217563929007","774.384361164705","854.25123862587","894.368624872744","868.351771206713","909.560326616447","969.847698844695","1067.32960679237","1144.87605179563","1192.12338818589","1137.76148767935","1094.31246895868","1177.78161373435","1171.91446458452","1178.58443061245","1314.00722021482","1537.5972233468","1807.72329137976","2119.31931882581","2594.39839251268","3075.91461039469","2965.23961115468","3576.7966412109","4172.60969098808","4378.24869449241","4587.09920342023","4701.25689268376","4404.51321829692","4351.95437490578",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.6055353025475","41.201213687709","47.4502225384491","52.3443123037362","56.712943367571","58.7785664104531","59.5447476939649","60.998541226155","61.972091632277","65.1835009030367","66.539494920377","72.5324911667731","75.1768325287805","110.241719191952","134.222128698862","129.980848714594","125.159968769149","159.652648960968","214.387669482572","227.266332473587","329.406493519386","323.131104784611","253.202022233755","274.169491951813","231.005221359014","182.467296175225","212.594947354","264.035012557747","303.425608119405","314.338816885174","371.844240010016","430.909677478843","498.484480951905","491.420542400044","506.997779668789","568.816377343117","529.366963251142","551.241062246714","506.994602263194","493.249373607592","474.81978755496","437.819018376381","407.809390522136","603.636278998919","781.514593582449","862.946311802013","915.775750376955","918.432701718247","934.42085630476","923.136093121549","1173.26021199956","1352.38430260689","1281.50016047685","1196.01334985872","1174.83921426715","1073.82809348165","998.134371557577",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","155.533175279121","143.355440154585","148.47705006641","157.304369868441","169.798878436625","185.282752520901","200.882021548156","198.264041801542","197.980390519675","216.14679778775","239.902799678871","260.986309356111","293.111735629826","364.788612995281","421.444475849614","455.150894966215","488.73589362759","558.989784333939","574.078673760603","676.136971027415","755.882341742069","790.257127434107","796.517625929749","726.168539064101","753.979672811025","794.358475706098","832.284064565637","863.691476404222","936.684276952967","1045.99540624958","1096.50789113588","1191.09358874106","1099.2261680693","1127.10083428191","1277.18662669548","1551.789085745","1684.97986331883","1746.35964744491","1666.17463701486","1526.16163781972","1664.6504284378","1708.19407715327","1797.27621700041","2035.98612904747","2431.3602478291","2914.21444440422","3494.88695292537","4374.49933815216","5404.93117615217","5191.87725691274","6194.90386850507","7501.29852278543","7965.66924560892","8526.59196307829","8811.36246581503","8200.77600374752","8144.64577452557",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2168.79609901209","2328.15380783134","2830.73753338088","3166.89564814117","3113.54642795619","3297.35470084107","3530.14733731891","4146.98792783931","5505.5356688311","6706.96699843928","7863.16200865166","9240.64254797441","12297.9153480396","14961.5681759187","11837.3910271086","11984.8685698823","14357.7367898041","14341.0830628051","15712.8237625955","16554.9713919032","14252.4285255672","14879.6802989698",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4449.54038678192","4591.74750313366","5680.12989532948","7709.72938687607","9282.80810887343","9008.02789044613","9825.23826640452","10855.9818571963","13493.8525825209","15740.2874970898","17113.842251689","14324.8919710957","13034.8116600784","12810.2188335898","12554.4171841488","12921.9584210817","18789.6570759228","23234.566578981","26108.3439636069","27556.3635885832","34645.1432443401","37007.4387468692","40965.7443180141","41479.0872043957","45481.8922019757","52831.2523660674","52571.9349918208","47042.3471077882","47584.4643916109","51654.4027951819","48735.995492187","48179.4208526047","52930.6411522641","65445.8850307407","75716.3510789884","80289.696409954","89739.7116961301","106018.492790674","114293.84332087","103198.669312625","104965.306078267","115761.507705096","106749.013622989","113751.80046403","119172.741757442","101909.822325793","102831.321482811",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2329.27085390582","2429.59108523599","2682.3164526783","2977.14877212025","3151.3258016971","3352.7312961928","3572.80513022012","4132.34920689811","5134.90569397268","6351.08012547156","7558.74200622923","9667.97570008021","14044.0158891923","16348.53120679","12219.3737898048","11326.2194746243","13702.6894696051","13822.8055940347","15032.2292372545","15725.0137425111","13666.5833641408","14118.0639067571",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4499.88707067295","4296.93277135415","4751.21689248931","4756.40936486794","5132.27654292765","6297.12747533448","7071.97349539123","8060.21822756349","9364.90931361292","10558.217835651","13460.8841328512","15189.9807215212","16578.0618374988","18139.1962295726","18097.4006118392","17957.9463796762","16451.3386377369","15505.2787451867","15702.8555275752","15547.8735275484","16312.6377158653","17809.5981547644","22453.1923456372","25058.5359342937","29979.8544741413","36402.5605083473","40667.8842333195","40881.3806423831","52374.7944457228","66813.3497409986","76496.3661850194","89524.8443607146","94004.3898288491","75573.4807143851","73186.9601431088",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.800779039246","158.924091336756","181.183703096042","196.534112346045","201.26936560216","206.465152226178","196.342203677819","202.900886066332","212.810684951698","232.198578735179","246.088042821043","265.267153448753","302.598394367746","364.622368608659","438.916408544994","502.544832943967","523.837337002332","589.700107870174","689.381855884491","808.541482539482","1077.24294157105","860.468325848711","835.140189544994","748.866787113193","667.3331805736","659.833501846024","838.433571100866","918.628862593953","1063.760775125","1068.32571441505","1202.56753069507","1263.06008041861","1295.42263160967","1195.59532216817","1322.87040005601","1428.06618232968","1556.78638736535","1393.2241492985","1469.03194509681","1444.98905464046","1332.3823579804","1336.77537620669","1413.75717607014","1721.97386302934","1948.81227479981","2013.75555926972","2191.47856747356","2494.35355249125","2884.94776014542","2861.55400466683","2834.20471989688","3039.91601555658","2904.74672773209","3111.76288654102","3154.51348420947","2847.28556871398","2832.42977713622",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13813.3005043321","16733.6216056562","21422.8411604046","22707.4560380278","28254.2760735621","28810.8730139508","31432.8694404664","38353.8059335114","45838.162283149","51528.5472297299","44366.2945632425","41385.3559144016","38887.7658307479","36381.6973993699","37553.3579511557","52174.8420590819","63043.1782276345","68434.2283934534","68576.5847162541","84286.6963501872","83732.7014531734","91654.1190072217","85421.7258336278","89404.0733210319","101993.122374332","101328.794622793","90882.9218831735","93093.258537093","91383.9404926131","82534.873766793","82552.5674525451","89061.0506658065","108978.489682171","123382.014903467","126655.598081739","135535.002415069","170156.694367875","192989.189526501","152111.598026927","144246.368774966","162009.877819276","","","","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","476.987379485331","462.172007597506","528.177762986236","448.841362219815","321.02679648144","354.003731878172","407.730243187074","458.677816836312","548.289686690501","720.940932072135","831.205286210574","950.648204362748","1230.43468472032","1695.97281114375","1525.52611882763","1631.53583179532","1970.57137253336","2046.53678665109","2243.979662444","2244.76376248334","1832.4990518988","1900.20147934803",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.993036021481","133.847581548997","138.119849134351","138.407165710001","142.659339874138","144.484654967434","152.107820130914","157.476387051252","165.47845506561","165.011573016589","169.070560104901","177.498409996111","193.128554834725","231.436185504826","261.03534138606","302.149467628329","280.679038856997","294.933988153902","324.384495708828","408.937427732993","463.731466023759","400.705603052457","381.865801322235","369.472871424578","300.534090569938","283.985803389459","314.746051107065","240.955452416283","223.011276381529","221.682033013421","265.676118926027","222.15374431496","245.864316227243","265.934507379578","227.836905482236","234.494058207896","287.356559593887","247.129410232435","252.465205803687","243.252751462484","245.939065850803","278.555703176672","262.285948115462","316.799896490486","245.123587583262","274.819702299258","292.150744287583","377.848292823497","470.733254004499","415.689322591492","412.730934137725","454.963463976433","443.906100111531","461.723072174234","452.463192574895","401.857595060727","401.318870068995",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.103520907538","273.165931336459","282.041914530386","327.915053834531","598.533755113558","670.517512813769","722.673996354079","695.481481642856","803.346967910565","875.068206699548","986.646813007349","1076.95283120232","1217.32204513661","1331.92827411474","1452.58931873008","1564.66256851084","1719.01651890237","1925.08940295049","1992.97563697812","2104.42769146741","2182.99701148469","2980.06759781538","3020.30723905724","3432.24784128289","3853.33340845353","3488.4937694704","4428.5228978979","5002.86228510029","5828.62137430939","5970.16059027778","6330.79498041553","6497.55044274666","6541.07046499268","7112.33575009549","7716.20401546133","8395.78519750383","8601.63248838154",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","247.36506175563","268.517131087532","291.487924178665","327.649185904546","388.085289667066","509.003658934619","904.992785133624","961.883938472801","1162.22538188981","1310.3395808135","1351.1447965584","1711.90611012809","2150.38438480463","2151.38511202328","2069.08189295037","2031.81336347979","1994.30634554493","1958.53861328168","1938.32715660848","1740.17809987988","1676.13125292395","1680.86420045575","2127.54654793876","2076.75745571082","2222.21637999507","2186.03213716648","2226.57156353265","2468.99064008353","2738.61028083999","2784.71946392324","2653.54456349373","2787.29672840853","3049.61808485046","3003.45333057834","2936.28103201754","3245.76101341095","3697.42557611841","4366.55049354428","5006.13432593409","5800.93976029325","7094.53170989605","6189.33692669981","7075.59487689961","8299.19513081544","8689.3344043335","8642.9476770136","8436.96531397115","7350.73434312315","7124.68857338475",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","342.016285801226","359.29092575883","374.445517135377","403.824140650855","463.896306864935","489.202674949801","528.94333746611","559.908945032293","600.556726580402","644.853376941588","683.102190105793","729.743320038652","814.340766331596","964.922094810237","1218.12058121324","1445.71243200059","1421.56764971814","1271.65528079217","1552.36593830627","1987.01731684816","2802.11051684972","3522.68330917453","2392.76570507299","2006.38594274732","2317.63994666122","2384.58402748349","1639.85088208692","1742.33989833015","2231.18328670465","2664.06994596419","3077.74507139159","3611.44401400856","4093.39383126479","5562.47585427918","5710.05548668917","3655.59759232554","4153.14790134089","4939.8237441835","5079.97221430073","5777.23168127735","6720.9021132712","7031.37886392916","7106.08201939006","6751.99898683512","7199.05966536199","7986.7984385207","8767.92025849277","9330.3416866739","9689.05288731404","7748.12330084962","8959.5814158753","9834.47268850955","9820.53257157551","10298.8676612051","10452.2776576596","9143.12849376552","8201.3062528823",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.62722227448","1047.64476447645","1196.52069242233","1234.75834906047","1144.67951895234","1392.62262461447","1494.15225488103","1604.2484624288","1588.9902649845","1659.18220643579","1702.05260443528","1844.20187127871","1987.31218030691","2136.84626791893","2356.75781632853","2156.72846831774","2056.20018571539","2093.44439094848","2073.36738416636","2126.91385954485","2206.69758350421","2391.48548640669","2434.71486683552","2517.6940507739","2646.13389683988","2758.48918929298","2893.36935883106","2928.13014669271","2917.2629969419","3142.60944206009","3286.4165810209","3513.96236446841","3617.75235353172","3461.64505274301","3385.90406461109","3448.53578562545",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","146.066939219635","138.827152032462","142.194005627058","148.291057564962","163.610701590572","176.256329861275","177.82155292605","178.879505713352","184.966607276799","201.916429466132","216.238606576452","227.721552431239","248.876712733703","308.364457808048","386.692619816384","418.486328212082","445.193239839938","490.979371996622","521.398644813981","609.349704887365","699.622498114029","740.011193571009","720.015356064624","693.913463914062","692.57043213324","715.793846784699","732.497115769012","738.182024359873","782.896232269936","817.860474117497","903.932728828223","948.126616348249","923.599822993409","969.617812428454","1039.21671187313","1144.29692641537","1228.11727292107","1280.1997405689","1222.82345453055","1176.60133710319","1265.8780909358","1263.6406015337","1272.00816941189","1421.64424854542","1666.98259777451","1962.66048870966","2305.75755905863","2827.70065890979","3356.95641614569","3235.70116918487","3913.22048998279","4573.46908322996","4803.85863976391","5039.63573820818","5170.16677953855","4848.53686870214","4798.24849633733",
"Macedonia, FYR","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2240.13921351075","2355.2602154411","1164.91492132438","1285.36242588484","1706.24468341229","2243.47452893364","2222.81312786738","1868.03061142273","1774.8220366342","1814.51252257238","1854.14595610107","1815.92009071121","1961.20373553606","2408.80011005532","2762.5617013497","3037.7545847472","3325.61324190164","4036.14023722037","4793.29295892064","4543.89024355919","4542.90410449183","5064.04110600499","4698.6894759835","5211.49920049925","5469.21789842179","4834.13672297387","5237.1476704612",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","48.2798654834855","59.4675275565151","57.9918001150996","60.4756500013374","71.1547032389973","79.1574879222282","90.1001936661963","84.5976489245494","128.151031964373","142.376885435342","156.40282702979","178.985442161326","229.340209555098","248.188933681431","212.732609924992","180.538188870041","172.032033501802","160.252842777987","177.759916329217","232.825303733102","259.133915845779","265.140307996911","262.568597727059","316.816594090272","314.836999416537","319.191411984995","309.515077974667","222.576797891642","281.788681118459","282.08134399161","266.668046992599","281.322127435061","322.538680004667","269.348382916517","306.847323728709","334.202401590128","391.791280070687","439.357292447579","487.940255637836","521.642579626446","595.636831880323","689.678422757148","697.015312357325","708.370763247419","835.088909759748","777.347686759476","777.605913889789","825.572991487261","729.720533846474","780.507110874523",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.421680335959","874.066335595898","975.758800875955","1143.62020309528","1245.36122490143","1560.11215357522","1726.55944845303","2037.89733697812","2558.74025532938","3195.55258574769","3948.40312614976","3898.24303743905","3788.05063240646","3527.04000013994","3332.88535682256","3322.4212829917","4194.65393924832","5083.6691392063","5814.36477130523","6040.60986225945","7191.92360259617","7558.27738257485","8220.2455176794","7296.31014355389","8000.51800452232","9114.35806521342","9397.80091834724","9679.88285697775","10183.6759897077","10648.9888960115","11039.0565074511","11021.7863554641","11843.9390200563","13689.989987991","15109.0549683959","15835.3466687883","16671.5671992638","19375.569601363","21928.7006740562","20675.5825862064","21087.7946931036","22821.8406972896","21930.8083576552","23930.1880818804","26180.9259852411","23819.4635962242","25058.1706055815",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193.187480441924","138.924927549498","143.776005120004","219.782325975816","219.815668810498","247.242700620686","296.900728388917","410.450000139333","643.951370288554","741.077711590194","987.73658320217","1186.42393738945","1171.50825745974","1168.80394672698","1262.89378167533","1194.59013673449","1275.01760814834",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1193.13250370129","1197.75957846406","1337.70387749863","1519.73275927977","1529.93284970293","1522.97429426631","1580.49797237335","1607.89024533173","1634.32663639603","1559.05173299469","1728.64504052621","1945.85419754966","2255.17912324877","2573.93956891314","3115.50762603257","3788.40380210453","3580.65315884562","4061.41367121286","4614.81053113315","4790.86217322637","4615.98223724128","4373.82806298725","3933.95010540058","",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.04289333871","1909.58395717831","2106.2432740634","2789.10734971305","3380.19953469677","3674.6179242797","4383.59509708201","5957.1456931201","7325.70347405184","6698.07943862396","6682.28115774575","7318.74244854117","6586.7192089878","7186.42978682154","7378.34528902948","6461.19255426627","6701.00008024241",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1332.64056303091","1435.7670965977","1495.01574872825","1121.66416366931","1137.69035387727","1465.44840238377","1485.53962612309","1533.44503920951","1670.69286990053","1172.4430658221","1072.63583519129","587.30139926319","339.519986812731","405.971811490783","631.914865343192","580.911094891204","505.602915979188","477.349729357952","445.006943416605","474.213336086127","524.014592388925","571.501883026268","646.056129497955","797.837743226608","998.822667102654","1334.65189612629","1634.0814313969","2139.62563086411","1717.89876129974","2650.3536590073","3769.59525505189","4368.08224755108","4385.37935468846","4181.5833210635","3944.18003872251","3686.45169810524",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18672.8327734392","18376.7909584409","18427.4248815924","16644.703815261","16048.5021398003","15761.2622452237","16350.0548484268","14279.5559866365","14681.0230780538","13628.0816569367","13980.4162478127","14434.8212302909","15348.4614819711","16819.9065966141","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","297.618882949593","291.52539168076","291.087212787433","255.688498127679","262.659868911038","343.199456635921","402.565450484003","180.795824720161","161.012354547305","177.199729213506","189.624538216333","240.124274697301","162.826959820363","163.614393660182","161.704880904404","160.017617695495","216.875428347935","253.109647779986","284.373291018735","301.539471988763","277.648659095599","256.441487198413","262.884055131003","283.891158779196","336.331814516981","369.154535872339","385.756714147082","422.146157334164","503.127710872855","463.852617981066","419.225814942685","526.531351664068","566.051387255338","605.985608081366","623.287114146296","528.312559713655","382.069330425644",
